"Título de trazado: test_lab"
"N.º","Fecha Tiempo, GMT+02:00","Pres abs, kPa (LGR S/N: 20370562, SEN S/N: 20370562, LBL: PRES)","Temp, °C (LGR S/N: 20370562, SEN S/N: 20370562, LBL: TEMP)"
551,08/21/18 11:12:34 AM,101.286,20.234
552,08/21/18 11:12:35 AM,101.286,20.234
553,08/21/18 11:12:36 AM,101.286,20.234
554,08/21/18 11:12:37 AM,101.270,20.234
555,08/21/18 11:12:38 AM,101.286,20.234
556,08/21/18 11:12:39 AM,101.286,20.234
557,08/21/18 11:12:40 AM,101.286,20.234
558,08/21/18 11:12:41 AM,101.286,20.234
559,08/21/18 11:12:42 AM,101.270,20.234
560,08/21/18 11:12:43 AM,101.286,20.234
561,08/21/18 11:12:44 AM,101.270,20.234
562,08/21/18 11:12:45 AM,101.286,20.234
563,08/21/18 11:12:46 AM,101.270,20.234
564,08/21/18 11:12:47 AM,101.286,20.234
565,08/21/18 11:12:48 AM,101.270,20.234
566,08/21/18 11:12:49 AM,101.270,20.234
567,08/21/18 11:12:50 AM,101.286,20.234
568,08/21/18 11:12:51 AM,101.286,20.234
569,08/21/18 11:12:52 AM,101.286,20.234
570,08/21/18 11:12:53 AM,101.286,20.234
571,08/21/18 11:12:54 AM,101.286,20.234
572,08/21/18 11:12:55 AM,101.286,20.234
573,08/21/18 11:12:56 AM,101.286,20.234
574,08/21/18 11:12:57 AM,101.270,20.234
575,08/21/18 11:12:58 AM,101.286,20.234
576,08/21/18 11:12:59 AM,101.270,20.234
577,08/21/18 11:13:00 AM,101.286,20.234
578,08/21/18 11:13:01 AM,101.286,20.234
579,08/21/18 11:13:02 AM,101.286,20.234
580,08/21/18 11:13:03 AM,101.286,20.234
581,08/21/18 11:13:04 AM,101.286,20.234
582,08/21/18 11:13:05 AM,101.286,20.234
583,08/21/18 11:13:06 AM,101.286,20.234
584,08/21/18 11:13:07 AM,101.286,20.234
585,08/21/18 11:13:08 AM,101.270,20.234
586,08/21/18 11:13:09 AM,101.286,20.234
587,08/21/18 11:13:10 AM,101.270,20.234
588,08/21/18 11:13:11 AM,101.286,20.234
589,08/21/18 11:13:12 AM,101.286,20.234
590,08/21/18 11:13:13 AM,101.286,20.234
591,08/21/18 11:13:14 AM,101.270,20.234
592,08/21/18 11:13:15 AM,101.270,20.234
593,08/21/18 11:13:16 AM,101.270,20.234
594,08/21/18 11:13:17 AM,101.270,20.234
595,08/21/18 11:13:18 AM,101.270,20.234
596,08/21/18 11:13:19 AM,101.270,20.234
597,08/21/18 11:13:20 AM,101.270,20.234
598,08/21/18 11:13:21 AM,101.270,20.234
599,08/21/18 11:13:22 AM,101.270,20.234
600,08/21/18 11:13:23 AM,101.270,20.234
601,08/21/18 11:13:24 AM,101.270,20.234
602,08/21/18 11:13:25 AM,101.270,20.234
603,08/21/18 11:13:26 AM,101.270,20.234
604,08/21/18 11:13:27 AM,101.270,20.234
605,08/21/18 11:13:28 AM,101.270,20.234
606,08/21/18 11:13:29 AM,101.270,20.234
607,08/21/18 11:13:30 AM,101.270,20.234
608,08/21/18 11:13:31 AM,101.286,20.234
609,08/21/18 11:13:32 AM,101.270,20.234
610,08/21/18 11:13:33 AM,101.286,20.234
611,08/21/18 11:13:34 AM,101.270,20.234
612,08/21/18 11:13:35 AM,101.270,20.234
613,08/21/18 11:13:36 AM,101.270,20.234
614,08/21/18 11:13:37 AM,101.270,20.234
615,08/21/18 11:13:38 AM,101.270,20.234
616,08/21/18 11:13:39 AM,101.274,20.329
617,08/21/18 11:13:40 AM,101.286,20.234
618,08/21/18 11:13:41 AM,101.270,20.234
619,08/21/18 11:13:42 AM,101.286,20.234
620,08/21/18 11:13:43 AM,101.274,20.329
621,08/21/18 11:13:44 AM,101.290,20.329
622,08/21/18 11:13:45 AM,101.274,20.329
623,08/21/18 11:13:46 AM,101.274,20.329
624,08/21/18 11:13:47 AM,101.274,20.329
625,08/21/18 11:13:48 AM,101.290,20.329
626,08/21/18 11:13:49 AM,101.290,20.329
627,08/21/18 11:13:50 AM,101.274,20.329
628,08/21/18 11:13:51 AM,101.290,20.329
629,08/21/18 11:13:52 AM,101.290,20.329
630,08/21/18 11:13:53 AM,101.290,20.329
631,08/21/18 11:13:54 AM,101.290,20.329
632,08/21/18 11:13:55 AM,101.290,20.329
633,08/21/18 11:13:56 AM,101.290,20.329
634,08/21/18 11:13:57 AM,101.274,20.329
635,08/21/18 11:13:58 AM,101.274,20.329
636,08/21/18 11:13:59 AM,101.274,20.329
637,08/21/18 11:14:00 AM,101.274,20.329
638,08/21/18 11:14:01 AM,101.274,20.329
639,08/21/18 11:14:02 AM,101.290,20.329
640,08/21/18 11:14:03 AM,101.290,20.329
641,08/21/18 11:14:04 AM,101.290,20.329
642,08/21/18 11:14:05 AM,101.290,20.329
643,08/21/18 11:14:06 AM,101.290,20.329
644,08/21/18 11:14:07 AM,101.274,20.329
645,08/21/18 11:14:08 AM,101.274,20.329
646,08/21/18 11:14:09 AM,101.274,20.329
647,08/21/18 11:14:10 AM,101.274,20.329
648,08/21/18 11:14:11 AM,101.274,20.329
649,08/21/18 11:14:12 AM,101.290,20.329
650,08/21/18 11:14:13 AM,101.290,20.329
651,08/21/18 11:14:14 AM,101.290,20.329
652,08/21/18 11:14:15 AM,101.290,20.329
653,08/21/18 11:14:16 AM,101.274,20.329
654,08/21/18 11:14:17 AM,101.274,20.329
655,08/21/18 11:14:18 AM,101.290,20.329
656,08/21/18 11:14:19 AM,101.290,20.329
657,08/21/18 11:14:20 AM,101.290,20.329
658,08/21/18 11:14:21 AM,101.290,20.329
659,08/21/18 11:14:22 AM,101.290,20.329
660,08/21/18 11:14:23 AM,101.274,20.329
661,08/21/18 11:14:24 AM,101.274,20.329
662,08/21/18 11:14:25 AM,101.274,20.329
663,08/21/18 11:14:26 AM,101.290,20.329
664,08/21/18 11:14:27 AM,101.274,20.329
665,08/21/18 11:14:28 AM,101.290,20.329
666,08/21/18 11:14:29 AM,101.274,20.329
667,08/21/18 11:14:30 AM,101.290,20.329
668,08/21/18 11:14:31 AM,101.290,20.329
669,08/21/18 11:14:32 AM,101.290,20.329
670,08/21/18 11:14:33 AM,101.274,20.329
671,08/21/18 11:14:34 AM,101.290,20.329
672,08/21/18 11:14:35 AM,101.274,20.329
673,08/21/18 11:14:36 AM,101.274,20.329
674,08/21/18 11:14:37 AM,101.274,20.329
675,08/21/18 11:14:38 AM,101.274,20.329
676,08/21/18 11:14:39 AM,101.274,20.329
677,08/21/18 11:14:40 AM,101.274,20.329
678,08/21/18 11:14:41 AM,101.290,20.329
679,08/21/18 11:14:42 AM,101.290,20.329
680,08/21/18 11:14:43 AM,101.290,20.329
681,08/21/18 11:14:44 AM,101.274,20.329
682,08/21/18 11:14:45 AM,101.290,20.329
683,08/21/18 11:14:46 AM,101.290,20.329
684,08/21/18 11:14:47 AM,101.290,20.329
685,08/21/18 11:14:48 AM,101.290,20.329
686,08/21/18 11:14:49 AM,101.274,20.329
687,08/21/18 11:14:50 AM,101.290,20.329
688,08/21/18 11:14:51 AM,101.290,20.329
689,08/21/18 11:14:52 AM,101.290,20.329
690,08/21/18 11:14:53 AM,101.274,20.329
691,08/21/18 11:14:54 AM,101.274,20.329
692,08/21/18 11:14:55 AM,101.290,20.329
693,08/21/18 11:14:56 AM,101.290,20.329
694,08/21/18 11:14:57 AM,101.290,20.329
695,08/21/18 11:14:58 AM,101.274,20.329
696,08/21/18 11:14:59 AM,101.274,20.329
697,08/21/18 11:15:00 AM,101.290,20.329
698,08/21/18 11:15:01 AM,101.290,20.329
699,08/21/18 11:15:02 AM,101.274,20.329
700,08/21/18 11:15:03 AM,101.274,20.329
701,08/21/18 11:15:04 AM,101.274,20.329
702,08/21/18 11:15:05 AM,101.274,20.329
703,08/21/18 11:15:06 AM,101.290,20.329
704,08/21/18 11:15:07 AM,101.274,20.329
705,08/21/18 11:15:08 AM,101.274,20.329
706,08/21/18 11:15:09 AM,101.274,20.329
707,08/21/18 11:15:10 AM,101.274,20.329
708,08/21/18 11:15:11 AM,101.274,20.329
709,08/21/18 11:15:12 AM,101.274,20.329
710,08/21/18 11:15:13 AM,101.274,20.329
711,08/21/18 11:15:14 AM,101.274,20.329
712,08/21/18 11:15:15 AM,101.274,20.329
713,08/21/18 11:15:16 AM,101.274,20.329
714,08/21/18 11:15:17 AM,101.274,20.329
715,08/21/18 11:15:18 AM,101.274,20.329
716,08/21/18 11:15:19 AM,101.274,20.329
717,08/21/18 11:15:20 AM,101.274,20.329
718,08/21/18 11:15:21 AM,101.274,20.329
719,08/21/18 11:15:22 AM,101.274,20.329
720,08/21/18 11:15:23 AM,101.274,20.329
721,08/21/18 11:15:24 AM,101.274,20.329
722,08/21/18 11:15:25 AM,101.274,20.329
723,08/21/18 11:15:26 AM,101.290,20.329
724,08/21/18 11:15:27 AM,101.274,20.329
725,08/21/18 11:15:28 AM,101.290,20.329
726,08/21/18 11:15:29 AM,101.274,20.329
727,08/21/18 11:15:30 AM,101.274,20.329
728,08/21/18 11:15:31 AM,101.274,20.329
729,08/21/18 11:15:32 AM,101.274,20.329
730,08/21/18 11:15:33 AM,101.274,20.329
731,08/21/18 11:15:34 AM,101.274,20.329
732,08/21/18 11:15:35 AM,101.274,20.329
733,08/21/18 11:15:36 AM,101.274,20.329
734,08/21/18 11:15:37 AM,101.274,20.329
735,08/21/18 11:15:38 AM,101.274,20.329
736,08/21/18 11:15:39 AM,101.274,20.329
737,08/21/18 11:15:40 AM,101.274,20.329
738,08/21/18 11:15:41 AM,101.274,20.329
739,08/21/18 11:15:42 AM,101.290,20.329
740,08/21/18 11:15:43 AM,101.274,20.329
741,08/21/18 11:15:44 AM,101.274,20.329
742,08/21/18 11:15:45 AM,101.274,20.329
743,08/21/18 11:15:46 AM,101.274,20.329
744,08/21/18 11:15:47 AM,101.274,20.329
745,08/21/18 11:15:48 AM,101.274,20.329
746,08/21/18 11:15:49 AM,101.274,20.329
747,08/21/18 11:15:50 AM,101.274,20.329
748,08/21/18 11:15:51 AM,101.274,20.329
749,08/21/18 11:15:52 AM,101.274,20.329
750,08/21/18 11:15:53 AM,101.274,20.329
751,08/21/18 11:15:54 AM,101.274,20.329
752,08/21/18 11:15:55 AM,101.274,20.329
753,08/21/18 11:15:56 AM,101.274,20.329
754,08/21/18 11:15:57 AM,101.274,20.329
755,08/21/18 11:15:58 AM,101.290,20.329
756,08/21/18 11:15:59 AM,101.274,20.329
757,08/21/18 11:16:00 AM,101.274,20.329
758,08/21/18 11:16:01 AM,101.274,20.329
759,08/21/18 11:16:02 AM,101.290,20.329
760,08/21/18 11:16:03 AM,101.274,20.329
761,08/21/18 11:16:04 AM,101.290,20.329
762,08/21/18 11:16:05 AM,101.274,20.329
763,08/21/18 11:16:06 AM,101.290,20.329
764,08/21/18 11:16:07 AM,101.274,20.329
765,08/21/18 11:16:08 AM,101.290,20.329
766,08/21/18 11:16:09 AM,101.290,20.329
767,08/21/18 11:16:10 AM,101.274,20.329
768,08/21/18 11:16:11 AM,101.274,20.329
769,08/21/18 11:16:12 AM,101.290,20.329
770,08/21/18 11:16:13 AM,101.274,20.329
771,08/21/18 11:16:14 AM,101.274,20.329
772,08/21/18 11:16:15 AM,101.274,20.329
773,08/21/18 11:16:16 AM,101.290,20.329
774,08/21/18 11:16:17 AM,101.274,20.329
775,08/21/18 11:16:18 AM,101.274,20.329
776,08/21/18 11:16:19 AM,101.290,20.329
777,08/21/18 11:16:20 AM,101.274,20.329
778,08/21/18 11:16:21 AM,101.274,20.329
779,08/21/18 11:16:22 AM,101.290,20.329
780,08/21/18 11:16:23 AM,101.290,20.329
781,08/21/18 11:16:24 AM,101.274,20.329
782,08/21/18 11:16:25 AM,101.290,20.329
783,08/21/18 11:16:26 AM,101.290,20.329
784,08/21/18 11:16:27 AM,101.290,20.329
785,08/21/18 11:16:28 AM,101.290,20.329
786,08/21/18 11:16:29 AM,101.290,20.329
787,08/21/18 11:16:30 AM,101.290,20.329
788,08/21/18 11:16:31 AM,101.274,20.329
789,08/21/18 11:16:32 AM,101.290,20.329
790,08/21/18 11:16:33 AM,101.274,20.329
791,08/21/18 11:16:34 AM,101.290,20.329
792,08/21/18 11:16:35 AM,101.274,20.329
793,08/21/18 11:16:36 AM,101.290,20.329
794,08/21/18 11:16:37 AM,101.290,20.329
795,08/21/18 11:16:38 AM,101.290,20.329
796,08/21/18 11:16:39 AM,101.290,20.329
797,08/21/18 11:16:40 AM,101.274,20.329
798,08/21/18 11:16:41 AM,101.290,20.329
799,08/21/18 11:16:42 AM,101.290,20.329
800,08/21/18 11:16:43 AM,101.274,20.329
801,08/21/18 11:16:44 AM,101.290,20.329
802,08/21/18 11:16:45 AM,101.290,20.329
803,08/21/18 11:16:46 AM,101.274,20.329
804,08/21/18 11:16:47 AM,101.290,20.329
805,08/21/18 11:16:48 AM,101.290,20.329
806,08/21/18 11:16:49 AM,101.274,20.329
807,08/21/18 11:16:50 AM,101.290,20.329
808,08/21/18 11:16:51 AM,101.290,20.329
809,08/21/18 11:16:52 AM,101.274,20.329
810,08/21/18 11:16:53 AM,101.290,20.329
811,08/21/18 11:16:54 AM,101.290,20.329
812,08/21/18 11:16:55 AM,101.274,20.329
813,08/21/18 11:16:56 AM,101.274,20.329
814,08/21/18 11:16:57 AM,101.274,20.329
815,08/21/18 11:16:58 AM,101.274,20.329
816,08/21/18 11:16:59 AM,101.274,20.329
817,08/21/18 11:17:00 AM,101.274,20.329
818,08/21/18 11:17:01 AM,101.290,20.329
819,08/21/18 11:17:02 AM,101.274,20.329
820,08/21/18 11:17:03 AM,101.274,20.329
821,08/21/18 11:17:04 AM,101.274,20.329
822,08/21/18 11:17:05 AM,101.274,20.329
823,08/21/18 11:17:06 AM,101.290,20.329
824,08/21/18 11:17:07 AM,101.290,20.329
825,08/21/18 11:17:08 AM,101.274,20.329
826,08/21/18 11:17:09 AM,101.274,20.329
827,08/21/18 11:17:10 AM,101.274,20.329
828,08/21/18 11:17:11 AM,101.274,20.329
829,08/21/18 11:17:12 AM,101.274,20.329
830,08/21/18 11:17:13 AM,101.274,20.329
831,08/21/18 11:17:14 AM,101.290,20.329
832,08/21/18 11:17:15 AM,101.290,20.329
833,08/21/18 11:17:16 AM,101.274,20.329
834,08/21/18 11:17:17 AM,101.274,20.329
835,08/21/18 11:17:18 AM,101.290,20.329
836,08/21/18 11:17:19 AM,101.290,20.329
837,08/21/18 11:17:20 AM,101.290,20.329
838,08/21/18 11:17:21 AM,101.290,20.329
839,08/21/18 11:17:22 AM,101.290,20.329
840,08/21/18 11:17:23 AM,101.290,20.329
841,08/21/18 11:17:24 AM,101.290,20.329
842,08/21/18 11:17:25 AM,101.290,20.329
843,08/21/18 11:17:26 AM,101.274,20.329
844,08/21/18 11:17:27 AM,101.290,20.329
845,08/21/18 11:17:28 AM,101.274,20.329
846,08/21/18 11:17:29 AM,101.274,20.329
847,08/21/18 11:17:30 AM,101.274,20.329
848,08/21/18 11:17:31 AM,101.274,20.329
849,08/21/18 11:17:32 AM,101.274,20.329
850,08/21/18 11:17:33 AM,101.274,20.329
851,08/21/18 11:17:34 AM,101.274,20.329
852,08/21/18 11:17:35 AM,101.274,20.329
853,08/21/18 11:17:36 AM,101.274,20.329
854,08/21/18 11:17:37 AM,101.274,20.329
855,08/21/18 11:17:38 AM,101.274,20.329
856,08/21/18 11:17:39 AM,101.274,20.329
857,08/21/18 11:17:40 AM,101.274,20.329
858,08/21/18 11:17:41 AM,101.290,20.329
859,08/21/18 11:17:42 AM,101.274,20.329
860,08/21/18 11:17:43 AM,101.274,20.329
861,08/21/18 11:17:44 AM,101.274,20.329
862,08/21/18 11:17:45 AM,101.274,20.329
863,08/21/18 11:17:46 AM,101.274,20.329
864,08/21/18 11:17:47 AM,101.274,20.329
865,08/21/18 11:17:48 AM,101.274,20.329
866,08/21/18 11:17:49 AM,101.274,20.329
867,08/21/18 11:17:50 AM,101.274,20.329
868,08/21/18 11:17:51 AM,101.274,20.329
869,08/21/18 11:17:52 AM,101.290,20.329
870,08/21/18 11:17:53 AM,101.274,20.329
871,08/21/18 11:17:54 AM,101.274,20.329
872,08/21/18 11:17:55 AM,101.290,20.329
873,08/21/18 11:17:56 AM,101.290,20.329
874,08/21/18 11:17:57 AM,101.274,20.329
875,08/21/18 11:17:58 AM,101.274,20.329
876,08/21/18 11:17:59 AM,101.290,20.329
877,08/21/18 11:18:00 AM,101.274,20.329
878,08/21/18 11:18:01 AM,101.274,20.329
879,08/21/18 11:18:02 AM,101.274,20.329
880,08/21/18 11:18:03 AM,101.290,20.329
881,08/21/18 11:18:04 AM,101.274,20.329
882,08/21/18 11:18:05 AM,101.274,20.329
883,08/21/18 11:18:06 AM,101.290,20.329
884,08/21/18 11:18:07 AM,101.274,20.329
885,08/21/18 11:18:08 AM,101.274,20.329
886,08/21/18 11:18:09 AM,101.274,20.329
887,08/21/18 11:18:10 AM,101.274,20.329
888,08/21/18 11:18:11 AM,101.274,20.329
889,08/21/18 11:18:12 AM,101.274,20.329
890,08/21/18 11:18:13 AM,101.274,20.329
891,08/21/18 11:18:14 AM,101.290,20.329
892,08/21/18 11:18:15 AM,101.274,20.329
893,08/21/18 11:18:16 AM,101.274,20.329
894,08/21/18 11:18:17 AM,101.274,20.329
895,08/21/18 11:18:18 AM,101.274,20.329
896,08/21/18 11:18:19 AM,101.274,20.329
897,08/21/18 11:18:20 AM,101.274,20.329
898,08/21/18 11:18:21 AM,101.290,20.329
899,08/21/18 11:18:22 AM,101.274,20.329
900,08/21/18 11:18:23 AM,101.274,20.329
901,08/21/18 11:18:24 AM,101.274,20.329
902,08/21/18 11:18:25 AM,101.274,20.329
903,08/21/18 11:18:26 AM,101.274,20.329
904,08/21/18 11:18:27 AM,101.274,20.329
905,08/21/18 11:18:28 AM,101.274,20.329
906,08/21/18 11:18:29 AM,101.274,20.329
907,08/21/18 11:18:30 AM,101.274,20.329
908,08/21/18 11:18:31 AM,101.274,20.329
909,08/21/18 11:18:32 AM,101.274,20.329
910,08/21/18 11:18:33 AM,101.274,20.329
911,08/21/18 11:18:34 AM,101.274,20.329
912,08/21/18 11:18:35 AM,101.274,20.329
913,08/21/18 11:18:36 AM,101.274,20.329
914,08/21/18 11:18:37 AM,101.274,20.329
915,08/21/18 11:18:38 AM,101.290,20.329
916,08/21/18 11:18:39 AM,101.274,20.329
917,08/21/18 11:18:40 AM,101.274,20.329
918,08/21/18 11:18:41 AM,101.274,20.329
919,08/21/18 11:18:42 AM,101.274,20.329
920,08/21/18 11:18:43 AM,101.274,20.329
921,08/21/18 11:18:44 AM,101.274,20.329
922,08/21/18 11:18:45 AM,101.274,20.329
923,08/21/18 11:18:46 AM,101.258,20.329
924,08/21/18 11:18:47 AM,101.274,20.329
925,08/21/18 11:18:48 AM,101.274,20.329
926,08/21/18 11:18:49 AM,101.274,20.329
927,08/21/18 11:18:50 AM,101.274,20.329
928,08/21/18 11:18:51 AM,101.274,20.329
929,08/21/18 11:18:52 AM,101.258,20.329
930,08/21/18 11:18:53 AM,101.274,20.329
931,08/21/18 11:18:54 AM,101.274,20.329
932,08/21/18 11:18:55 AM,101.274,20.329
933,08/21/18 11:18:56 AM,101.274,20.329
934,08/21/18 11:18:57 AM,101.274,20.329
935,08/21/18 11:18:58 AM,101.274,20.329
936,08/21/18 11:18:59 AM,101.274,20.329
937,08/21/18 11:19:00 AM,101.274,20.329
938,08/21/18 11:19:01 AM,101.274,20.329
939,08/21/18 11:19:02 AM,101.274,20.329
940,08/21/18 11:19:03 AM,101.274,20.329
941,08/21/18 11:19:04 AM,101.274,20.329
942,08/21/18 11:19:05 AM,101.274,20.329
943,08/21/18 11:19:06 AM,101.274,20.329
944,08/21/18 11:19:07 AM,101.274,20.329
945,08/21/18 11:19:08 AM,101.274,20.329
946,08/21/18 11:19:09 AM,101.274,20.329
947,08/21/18 11:19:10 AM,101.274,20.329
948,08/21/18 11:19:11 AM,101.274,20.329
949,08/21/18 11:19:12 AM,101.274,20.329
950,08/21/18 11:19:13 AM,101.274,20.329
951,08/21/18 11:19:14 AM,101.274,20.329
952,08/21/18 11:19:15 AM,101.274,20.329
953,08/21/18 11:19:16 AM,101.274,20.329
954,08/21/18 11:19:17 AM,101.274,20.329
955,08/21/18 11:19:18 AM,101.274,20.329
956,08/21/18 11:19:19 AM,101.274,20.329
957,08/21/18 11:19:20 AM,101.274,20.329
958,08/21/18 11:19:21 AM,101.290,20.329
959,08/21/18 11:19:22 AM,101.274,20.329
960,08/21/18 11:19:23 AM,101.274,20.329
961,08/21/18 11:19:24 AM,101.274,20.329
962,08/21/18 11:19:25 AM,101.274,20.329
963,08/21/18 11:19:26 AM,101.290,20.329
964,08/21/18 11:19:27 AM,101.274,20.329
965,08/21/18 11:19:28 AM,101.274,20.329
966,08/21/18 11:19:29 AM,101.290,20.329
967,08/21/18 11:19:30 AM,101.274,20.329
968,08/21/18 11:19:31 AM,101.274,20.329
969,08/21/18 11:19:32 AM,101.274,20.329
970,08/21/18 11:19:33 AM,101.274,20.329
971,08/21/18 11:19:34 AM,101.274,20.329
972,08/21/18 11:19:35 AM,101.274,20.329
973,08/21/18 11:19:36 AM,101.274,20.329
974,08/21/18 11:19:37 AM,101.274,20.329
975,08/21/18 11:19:38 AM,101.274,20.329
976,08/21/18 11:19:39 AM,101.274,20.329
977,08/21/18 11:19:40 AM,101.274,20.329
978,08/21/18 11:19:41 AM,101.274,20.329
979,08/21/18 11:19:42 AM,101.274,20.329
980,08/21/18 11:19:43 AM,101.274,20.329
981,08/21/18 11:19:44 AM,101.290,20.329
982,08/21/18 11:19:45 AM,101.274,20.329
983,08/21/18 11:19:46 AM,101.274,20.329
984,08/21/18 11:19:47 AM,101.290,20.329
985,08/21/18 11:19:48 AM,101.290,20.329
986,08/21/18 11:19:49 AM,101.274,20.329
987,08/21/18 11:19:50 AM,101.290,20.329
988,08/21/18 11:19:51 AM,101.274,20.329
989,08/21/18 11:19:52 AM,101.274,20.329
990,08/21/18 11:19:53 AM,101.274,20.329
991,08/21/18 11:19:54 AM,101.274,20.329
992,08/21/18 11:19:55 AM,101.274,20.329
993,08/21/18 11:19:56 AM,101.274,20.329
994,08/21/18 11:19:57 AM,101.274,20.329
995,08/21/18 11:19:58 AM,101.274,20.329
996,08/21/18 11:19:59 AM,101.290,20.329
997,08/21/18 11:20:00 AM,101.274,20.329
998,08/21/18 11:20:01 AM,101.274,20.329
999,08/21/18 11:20:02 AM,101.274,20.329
1000,08/21/18 11:20:03 AM,101.274,20.329
1001,08/21/18 11:20:04 AM,101.274,20.329
1002,08/21/18 11:20:05 AM,101.274,20.329
1003,08/21/18 11:20:06 AM,101.274,20.329
1004,08/21/18 11:20:07 AM,101.290,20.329
1005,08/21/18 11:20:08 AM,101.274,20.329
1006,08/21/18 11:20:09 AM,101.274,20.329
1007,08/21/18 11:20:10 AM,101.274,20.329
1008,08/21/18 11:20:11 AM,101.290,20.329
1009,08/21/18 11:20:12 AM,101.274,20.329
1010,08/21/18 11:20:13 AM,101.274,20.329
1011,08/21/18 11:20:14 AM,101.290,20.329
1012,08/21/18 11:20:15 AM,101.274,20.329
1013,08/21/18 11:20:16 AM,101.274,20.329
1014,08/21/18 11:20:17 AM,101.274,20.329
1015,08/21/18 11:20:18 AM,101.290,20.329
1016,08/21/18 11:20:19 AM,101.274,20.329
1017,08/21/18 11:20:20 AM,101.290,20.329
1018,08/21/18 11:20:21 AM,101.290,20.329
1019,08/21/18 11:20:22 AM,101.290,20.329
1020,08/21/18 11:20:23 AM,101.274,20.329
1021,08/21/18 11:20:24 AM,101.274,20.329
1022,08/21/18 11:20:25 AM,101.290,20.329
1023,08/21/18 11:20:26 AM,101.274,20.329
1024,08/21/18 11:20:27 AM,101.274,20.329
1025,08/21/18 11:20:28 AM,101.274,20.329
1026,08/21/18 11:20:29 AM,101.274,20.329
1027,08/21/18 11:20:30 AM,101.274,20.329
1028,08/21/18 11:20:31 AM,101.274,20.329
1029,08/21/18 11:20:32 AM,101.274,20.329
1030,08/21/18 11:20:33 AM,101.274,20.329
1031,08/21/18 11:20:34 AM,101.274,20.329
1032,08/21/18 11:20:35 AM,101.274,20.329
1033,08/21/18 11:20:36 AM,101.274,20.329
1034,08/21/18 11:20:37 AM,101.274,20.329
1035,08/21/18 11:20:38 AM,101.274,20.329
1036,08/21/18 11:20:39 AM,101.274,20.329
1037,08/21/18 11:20:40 AM,101.274,20.329
1038,08/21/18 11:20:41 AM,101.274,20.329
1039,08/21/18 11:20:42 AM,101.290,20.329
1040,08/21/18 11:20:43 AM,101.274,20.329
1041,08/21/18 11:20:44 AM,101.274,20.329
1042,08/21/18 11:20:45 AM,101.274,20.329
1043,08/21/18 11:20:46 AM,101.274,20.329
1044,08/21/18 11:20:47 AM,101.274,20.329
1045,08/21/18 11:20:48 AM,101.274,20.329
1046,08/21/18 11:20:49 AM,101.274,20.329
1047,08/21/18 11:20:50 AM,101.274,20.329
1048,08/21/18 11:20:51 AM,101.274,20.329
1049,08/21/18 11:20:52 AM,101.274,20.329
1050,08/21/18 11:20:53 AM,101.274,20.329
1051,08/21/18 11:20:54 AM,101.274,20.329
1052,08/21/18 11:20:55 AM,101.274,20.329
1053,08/21/18 11:20:56 AM,101.274,20.329
1054,08/21/18 11:20:57 AM,101.274,20.329
1055,08/21/18 11:20:58 AM,101.274,20.329
1056,08/21/18 11:20:59 AM,101.274,20.329
1057,08/21/18 11:21:00 AM,101.274,20.329
1058,08/21/18 11:21:01 AM,101.274,20.329
1059,08/21/18 11:21:02 AM,101.274,20.329
1060,08/21/18 11:21:03 AM,101.258,20.329
1061,08/21/18 11:21:04 AM,101.274,20.329
1062,08/21/18 11:21:05 AM,101.274,20.329
1063,08/21/18 11:21:06 AM,101.274,20.329
1064,08/21/18 11:21:07 AM,101.274,20.329
1065,08/21/18 11:21:08 AM,101.274,20.329
1066,08/21/18 11:21:09 AM,101.274,20.329
1067,08/21/18 11:21:10 AM,101.274,20.329
1068,08/21/18 11:21:11 AM,101.274,20.329
1069,08/21/18 11:21:12 AM,101.274,20.329
1070,08/21/18 11:21:13 AM,101.274,20.329
1071,08/21/18 11:21:14 AM,101.258,20.329
1072,08/21/18 11:21:15 AM,101.274,20.329
1073,08/21/18 11:21:16 AM,101.274,20.329
1074,08/21/18 11:21:17 AM,101.274,20.329
1075,08/21/18 11:21:18 AM,101.274,20.329
1076,08/21/18 11:21:19 AM,101.274,20.329
1077,08/21/18 11:21:20 AM,101.274,20.329
1078,08/21/18 11:21:21 AM,101.258,20.329
1079,08/21/18 11:21:22 AM,101.290,20.329
1080,08/21/18 11:21:23 AM,101.274,20.329
1081,08/21/18 11:21:24 AM,101.258,20.329
1082,08/21/18 11:21:25 AM,101.274,20.329
1083,08/21/18 11:21:26 AM,101.274,20.329
1084,08/21/18 11:21:27 AM,101.274,20.329
1085,08/21/18 11:21:28 AM,101.274,20.329
1086,08/21/18 11:21:29 AM,101.274,20.329
1087,08/21/18 11:21:30 AM,101.274,20.329
1088,08/21/18 11:21:31 AM,101.274,20.329
1089,08/21/18 11:21:32 AM,101.274,20.329
1090,08/21/18 11:21:33 AM,101.274,20.329
1091,08/21/18 11:21:34 AM,101.274,20.329
1092,08/21/18 11:21:35 AM,101.274,20.329
1093,08/21/18 11:21:36 AM,101.258,20.329
1094,08/21/18 11:21:37 AM,101.258,20.329
1095,08/21/18 11:21:38 AM,101.274,20.329
1096,08/21/18 11:21:39 AM,101.274,20.329
1097,08/21/18 11:21:40 AM,101.274,20.329
1098,08/21/18 11:21:41 AM,101.258,20.329
1099,08/21/18 11:21:42 AM,101.274,20.329
1100,08/21/18 11:21:43 AM,101.258,20.329
1101,08/21/18 11:21:44 AM,101.274,20.329
